Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,0
0.429379046,0.60468173,0.000583435,0.438769281,0.593147695,0.001320844,0.441289186,0.594130814,-0.003392332,0.443739951,0.595184565,-0.000180127,0.436821789,0.590122938,0.000566603,0.43768397,0.589264333,-0.000686373,0.438604504,0.588436842,-0.002243103,0.460222036,0.605136633,0.00024457,0.453336209,0.596033335,-0.000239602,0.438361496,0.623343229,-0.000685397,0.434524864,0.620229244,-0.000498764,0.485911131,0.711292863,-0.243640155,0.480740905,0.664821744,-0.080870822,0.490370363,0.846308589,-0.266968966,0.499731809,0.76999563,0.02802144,0.469327629,0.941883206,-0.256345421,0.479830861,0.843390286,0.016117677,0.469619215,0.967081189,-0.245507196,0.474944264,0.855983436,0.030990614,0.46029976,0.961899877,-0.247692347,0.472011298,0.860248029,0.020459307,0.462264657,0.950856447,-0.249219835,0.475099027,0.858193457,0.027827105,0.496230304,0.875139832,-0.064906612,0.49214679,0.844234228,0.069332518,0.488075972,0.98087424,0.132873863,0.485528141,0.937515974,0.299775958,0.498697877,1.059412241,0.33239162,0.491757482,1.009382725,0.481427491,0.509784222,1.073332906,0.319666296,0.499572188,1.023732662,0.466183633,0.464010328,1.079600453,0.279474944,0.463247627,1.0245893,0.420474023,1
0.43076995,0.602597713,0.000848138,0.440251946,0.592040002,0.001332243,0.442832559,0.593016028,-0.002817367,0.445354074,0.594043493,-0.000308746,0.437759072,0.589678526,0.000466176,0.438601881,0.589199781,-0.000803067,0.439443201,0.588722467,-0.001758133,0.461814314,0.60355407,0.000201294,0.453866988,0.596603215,0.00034869,0.440036833,0.621020317,-0.000851705,0.43630591,0.618847013,-0.000198096,0.494271129,0.707428813,-0.227394164,0.47155425,0.663306713,-0.069461733,0.492097378,0.830357134,-0.265166849,0.473634601,0.756958127,0.040028114,0.470356345,0.932709873,-0.26142329,0.447804362,0.799143612,0.015092797,0.473729402,0.956790805,-0.257595807,0.4432289,0.800602555,0.025095699,0.460266113,0.95386219,-0.261283368,0.437633574,0.803902388,0.012206894,0.459318697,0.942647874,-0.261149883,0.440855324,0.807521284,0.022204135,0.503085554,0.870959222,-0.06171513,0.489847928,0.84388566,0.069340236,0.51003027,0.961839974,0.124554053,0.487062067,0.91679436,0.30509764,0.527732849,1.005712867,0.284879178,0.497199506,0.976627171,0.475259721,0.538414717,1.011495948,0.281353176,0.506390512,0.987371087,0.47391063,0.502604902,1.027623653,0.272602141,0.472264558,0.996851802,0.448739797,1
0.430082619,0.603414476,0.001168601,0.439322054,0.594243765,0.00090014,0.441918045,0.595763922,-0.003405042,0.444442838,0.597325981,-0.000460894,0.436804444,0.590600014,0.000861201,0.437465072,0.589697361,-0.000543439,0.438156784,0.588822484,-0.002140788,0.460522175,0.608043194,0.000127299,0.451807469,0.596520841,0.000490052,0.438809127,0.622297764,-0.000516099,0.434476614,0.618850172,-0.000192306,0.488491088,0.712980747,-0.28583011,0.480052143,0.657405198,-0.112574667,0.494484425,0.843059063,-0.303051323,0.488504082,0.744315982,0.025560418,0.469805628,0.93246448,-0.302314669,0.454891682,0.785502851,0.010174643,0.473038286,0.953878462,-0.286647528,0.449245006,0.787184834,0.030583238,0.462536156,0.950941205,-0.29384172,0.443650603,0.791914701,0.018424969,0.46215269,0.940004051,-0.294582427,0.447067916,0.794839978,0.028028073,0.49295786,0.874723017,-0.070917323,0.488825858,0.843818128,0.074527241,0.493244201,0.976827621,0.167100921,0.487626791,0.927626669,0.342156827,0.507861197,1.044066429,0.375111461,0.497748733,0.992248833,0.541455925,0.518541336,1.056859016,0.360103458,0.506154776,1.006276369,0.524618387,0.475774407,1.062900543,0.318806797,0.467538923,1.00408864,0.478328317,1
0.431761503,0.604129136,0.000979967,0.441012472,0.59427166,0.001166842,0.443684399,0.595887959,-0.003003747,0.44630006,0.597545624,0.000183205,0.438359737,0.589915991,0.000774522,0.439016968,0.588654041,-0.000344001,0.439673901,0.587427735,-0.002495051,0.462703019,0.607750297,0.000500288,0.453543305,0.59415108,0.00021886,0.441074669,0.623440742,-0.000396886,0.436785847,0.618976653,0.000404874,0.493253976,0.712753952,-0.251174778,0.471051037,0.658027947,-0.091719918,0.493748546,0.843282402,-0.272427171,0.477156222,0.757891774,0.025090409,0.468602538,0.936540008,-0.263190061,0.450855851,0.812676668,-0.01351737,0.472874194,0.959614217,-0.252589583,0.448008597,0.818267405,-0.001536859,0.459965646,0.954861462,-0.258622706,0.442792714,0.822955132,-0.014800636,0.459349483,0.943024874,-0.258564234,0.445941359,0.824302971,-0.004763167,0.489380449,0.881186485,-0.06904082,0.477164954,0.849464715,0.073943846,0.505712569,0.991618693,0.090662211,0.476481467,0.922013164,0.325633913,0.542064905,0.993317962,0.208595291,0.501894593,0.960065663,0.466855735,0.553891897,0.9906075,0.204426318,0.512580633,0.96698904,0.468064696,0.524535298,1.00921154,0.202749699,0.479299963,0.976547003,0.453168303,1
0.553186059,0.467639565,-0.000902378,0.559525728,0.451969653,0.001373145,0.562350929,0.451674014,-0.003676214,0.565135062,0.451415896,-0.000813768,0.55624783,0.450680196,0.00093764,0.556249678,0.449579954,-0.001235996,0.556314349,0.448512554,-0.001906676,0.579710364,0.454237044,0.000326263,0.568483591,0.450305939,-0.000102928,0.564231753,0.481849402,0.000856894,0.558857679,0.480787277,0.000438984,0.618893802,0.536982536,-0.218881845,0.577903748,0.526517093,-0.044510435,0.636131763,0.658536315,-0.305729777,0.578630865,0.637012064,0.060160276,0.595181942,0.749906719,-0.316444933,0.559467614,0.720495462,0.116390586,0.58955425,0.778294444,-0.328655452,0.552623451,0.746574581,0.139426887,0.575717092,0.76981914,-0.331059873,0.552927136,0.743748784,0.131601825,0.578851044,0.759715021,-0.326847911,0.557653427,0.734893799,0.132135212,0.618938923,0.741617918,-0.065826796,0.59169662,0.731852591,0.085156955,0.593266606,0.9079777,-0.129979923,0.601146758,0.87772572,0.155397356,0.651710868,1.011983633,-0.052109882,0.625897229,1.010788798,0.133102477,0.668384135,1.021192312,-0.044386987,0.637775779,1.032711387,0.145235166,0.63360703,1.062119484,-0.044007048,0.595605969,1.050994754,0.15026696,1
0.430487156,0.604974687,0.00090378,0.438922226,0.594443798,0.001674297,0.441265583,0.595967174,-0.003726934,0.443550915,0.597539663,0.000111707,0.437257826,0.58972013,0.000271101,0.438252002,0.588074446,-0.000242784,0.439234436,0.586485505,-0.002879232,0.459892184,0.606226802,-8.04E-05,0.453785211,0.591010153,0.000639091,0.439702928,0.623587072,-0.000160911,0.436684936,0.618725061,0.000446037,0.490302742,0.71088624,-0.27346158,0.477502853,0.658786654,-0.095184691,0.491258085,0.841794908,-0.317654103,0.491099298,0.763060987,0.018040188,0.47076565,0.939248025,-0.303260177,0.470246255,0.840579033,0.003583025,0.474008381,0.961234391,-0.301187217,0.465725064,0.850436628,0.024804384,0.461254358,0.957961917,-0.305334389,0.462633431,0.858995438,0.012193752,0.46132952,0.947464824,-0.304362446,0.466959357,0.858107448,0.019468412,0.495398343,0.873785377,-0.070970856,0.487369657,0.843671918,0.076265685,0.507428825,0.980400681,0.120677546,0.500383258,0.923975587,0.349598974,0.551650524,1.015036106,0.275849819,0.531176686,0.97875458,0.466660827,0.566394687,1.016540647,0.273001343,0.542178869,0.987557113,0.464989781,0.533458054,1.041480064,0.259448081,0.513950944,0.99830544,0.444494992,1
0.431359321,0.604397297,0.000982126,0.439941972,0.594287157,0.001611741,0.442510486,0.595777512,-0.00333564,0.44502604,0.597337365,-0.000305908,0.437590927,0.589942515,0.000678901,0.438356727,0.58856523,-0.000677101,0.439129949,0.587215245,-0.002458868,0.461058021,0.606620729,2.90E-05,0.452987581,0.593293548,0.000547427,0.440686971,0.623814285,-0.000557588,0.436735332,0.619225264,0.000440255,0.490623385,0.713474512,-0.256013751,0.4771685,0.656891167,-0.092388548,0.489972591,0.839171052,-0.291779757,0.483876824,0.750730038,0.024808126,0.468879968,0.93418479,-0.285472631,0.4579539,0.804798484,0.006274191,0.472028464,0.95550102,-0.278140485,0.453398049,0.808147788,0.023464233,0.460439533,0.95241344,-0.282206416,0.44812113,0.814486444,0.010939602,0.460190833,0.941921592,-0.282966197,0.451375842,0.817077458,0.019995289,0.494751602,0.875249326,-0.065669052,0.486621529,0.843989551,0.070721284,0.501528502,0.972119927,0.145748526,0.492177337,0.910928547,0.341921747,0.528211713,1.022045493,0.307756394,0.511513233,0.964948893,0.522221446,0.539928854,1.031006575,0.300523698,0.520141304,0.97696048,0.514512539,0.504527926,1.043721318,0.278034151,0.490187436,0.978356361,0.482667744,1
0.43180719,0.60273236,0.000565053,0.44050476,0.591491103,0.00111698,0.443120182,0.59245038,-0.003396985,0.445689529,0.59347105,-0.00017865,0.437978119,0.588482261,0.000517702,0.438490003,0.587616682,-0.000565653,0.43904534,0.586790919,-0.002467176,0.461398721,0.603382707,0.000106545,0.452629894,0.594428778,6.36E-05,0.441082388,0.621330976,-0.00032559,0.436455548,0.618235052,-0.000363371,0.482122093,0.709239542,-0.247216433,0.481700569,0.665514112,-0.086051397,0.488293886,0.84305948,-0.273157239,0.498102188,0.774775505,0.021640999,0.467011571,0.936179399,-0.263778776,0.472623527,0.849957347,0.011308779,0.468079478,0.960712135,-0.254851341,0.467183977,0.863924146,0.025683833,0.457566619,0.955497384,-0.258895516,0.463648826,0.867127836,0.01545821,0.459292859,0.943484426,-0.259532779,0.466381848,0.863754988,0.022680199,0.488092512,0.879402339,-0.062680133,0.486637622,0.853250921,0.071259573,0.486714184,0.987491608,0.124821901,0.48273772,0.940468788,0.328042388,0.503814876,1.055737972,0.285529554,0.491791308,1.00865221,0.471545547,0.515815377,1.070075035,0.279034764,0.499946088,1.024615884,0.464748651,0.470941931,1.075864792,0.25834164,0.462234646,1.02137351,0.440750599,1
0.430988878,0.600378931,0.0006735,0.440738797,0.592977226,0.000784908,0.443268597,0.595163286,-0.002674687,0.445740253,0.597375631,0.000404624,0.438379019,0.587687254,0.000448474,0.439231187,0.586397886,-0.000371258,0.440062463,0.585168362,-0.002724939,0.46142748,0.609668851,0.000917221,0.453548372,0.593147516,-0.00021909,0.438814789,0.620580316,-0.000190958,0.435192227,0.615483701,-2.93E-05,0.492193222,0.715061665,-0.261298746,0.470862418,0.648293197,-0.102750286,0.49958545,0.848452508,-0.252361059,0.481527239,0.739845753,0.016510664,0.469096363,0.937166214,-0.263501078,0.454744279,0.791759849,-0.047735065,0.473372608,0.961062253,-0.242241889,0.453264594,0.793677032,-0.032478109,0.460852057,0.953505874,-0.24896802,0.448578805,0.801365614,-0.04605604,0.459510326,0.941084981,-0.250001311,0.450834543,0.804718673,-0.034768753,0.491198689,0.878041804,-0.071395434,0.478812069,0.83907491,0.072865866,0.509940147,0.975207865,0.095355913,0.469475329,0.891093969,0.329506695,0.535724103,0.968638062,0.20358181,0.48176375,0.920613348,0.475701034,0.544697881,0.96267885,0.197945386,0.489777535,0.925106525,0.477880001,0.518661141,0.985021651,0.196941584,0.460027665,0.937198162,0.461887509,1
0.432479501,0.604369402,0.000935856,0.441678375,0.593924284,0.001228533,0.444229305,0.59545511,-0.00309524,0.446732163,0.597024858,0.000127892,0.439468443,0.589715421,0.000592339,0.440222532,0.588421106,-0.000127809,0.440969884,0.587161362,-0.002655328,0.462979138,0.605946064,0.000516822,0.454824358,0.593186557,0.000232472,0.441701055,0.62293613,-0.000157509,0.437976748,0.618443131,0.001009595,0.491011649,0.707972348,-0.237456605,0.47002548,0.658111691,-0.081962816,0.490479261,0.83482933,-0.277619362,0.473550171,0.757377744,0.030168401,0.469724953,0.932218909,-0.247941419,0.446809947,0.804246366,-0.002594782,0.47562331,0.955066383,-0.244678691,0.443971455,0.809032083,0.003665632,0.462361962,0.953374624,-0.250700295,0.439253181,0.811319828,-0.009120969,0.461522698,0.941803277,-0.249550343,0.442130864,0.812910497,0.000247772,0.489241809,0.877945185,-0.064769916,0.475314617,0.849215567,0.072225481,0.505882025,1.002032757,0.068034597,0.469955862,0.926521182,0.319120079,0.570941508,0.974050462,0.117161863,0.508061886,0.956052303,0.360638291,0.584065676,0.960833848,0.124391884,0.519002199,0.958875775,0.378465831,0.567873538,0.993297458,0.152368829,0.494478375,0.975631595,0.399102777,1
0.430635214,0.603496075,0.001294956,0.440160662,0.594141841,0.000949694,0.442657769,0.59590143,-0.002819093,0.445089817,0.597696781,-0.000183325,0.438523084,0.589599133,0.0008481,0.439581066,0.588383079,-0.000415096,0.44064045,0.587191343,-0.002541254,0.462019145,0.608212471,0.000945724,0.455390066,0.594428182,0.000205165,0.439482093,0.622917354,-0.000344293,0.436408281,0.618438125,0.000921188,0.492104501,0.713224947,-0.253094167,0.471647352,0.654118299,-0.090892255,0.494311363,0.839628875,-0.268934458,0.474214882,0.743163764,0.031268068,0.468711674,0.926645577,-0.261540562,0.440711975,0.75847435,-0.013261257,0.474042803,0.949402928,-0.251467079,0.43694514,0.754789889,-0.009907688,0.460714012,0.945294201,-0.259165496,0.431474179,0.755368352,-0.021424593,0.459535599,0.933281481,-0.258151323,0.434602439,0.760372579,-0.010910258,0.489011198,0.881794691,-0.069144316,0.474798888,0.848383725,0.076523349,0.511095822,0.999379992,0.059978668,0.467176169,0.912482321,0.351933032,0.566240132,0.968505621,0.13306278,0.497238517,0.937681437,0.432364941,0.577348948,0.956527174,0.139411107,0.50679332,0.94047761,0.448283017,0.562215984,0.987502694,0.165500805,0.481475919,0.956753135,0.461882919,1
0.431527674,0.601353467,0.000733066,0.441107512,0.591203988,0.00077649,0.443826169,0.592183292,-0.002413898,0.446483403,0.593215585,-0.000446865,0.438282371,0.588993371,0.000765619,0.438703895,0.588685751,-0.000467884,0.439181805,0.588378549,-0.001942868,0.462300867,0.603966713,0.000252562,0.452975661,0.597672582,-0.000446845,0.440429628,0.619842052,-0.000840339,0.435772598,0.617637515,-0.000746563,0.482330263,0.710530758,-0.228783727,0.481719583,0.659335375,-0.079769261,0.489682674,0.838782132,-0.249882892,0.483259737,0.745925367,0.031567164,0.471204698,0.927598715,-0.231130794,0.453114241,0.784053266,0.01273754,0.472438425,0.950231373,-0.214486003,0.446781546,0.787988961,0.019039478,0.463851631,0.94618541,-0.219899878,0.44307965,0.789066792,0.009187533,0.465401709,0.935009181,-0.221253857,0.446553975,0.79122895,0.019261776,0.495574921,0.86699599,-0.055829309,0.496363759,0.835146606,0.061801165,0.496158808,0.961576223,0.124242425,0.489583582,0.91036272,0.258429706,0.510663927,1.018990993,0.294772983,0.4979918,0.965255737,0.419549704,0.521507978,1.029247999,0.286420316,0.507217288,0.977400899,0.410272419,0.484501302,1.037246943,0.266018122,0.471634775,0.978809774,0.380423248,1
0.433299363,0.600023568,0.000823607,0.443193257,0.593392253,0.000565629,0.445705652,0.595479727,-0.003012271,0.448154122,0.597584248,-0.000600222,0.44057858,0.58852464,0.000617107,0.44106409,0.587230444,-0.000512149,0.441574663,0.585964143,-0.001972624,0.462295353,0.609878182,0.000369124,0.453890175,0.594079554,0.000136019,0.440071762,0.619072258,-0.000579825,0.435784757,0.614165902,-0.000669861,0.485468626,0.711489975,-0.273126453,0.479439855,0.646507502,-0.103094161,0.495587647,0.84595257,-0.270447046,0.489501148,0.727233231,0.026339758,0.469873905,0.932697237,-0.284830898,0.454036474,0.76109767,0.000161048,0.474284291,0.956135452,-0.261188477,0.449602723,0.760924459,0.020317562,0.463707536,0.951026499,-0.270379186,0.444317222,0.765030444,0.007639762,0.462354064,0.939059615,-0.271405727,0.446905017,0.768725932,0.01848379,0.490866661,0.866239548,-0.072949685,0.488006562,0.830119789,0.073767848,0.48972106,0.962792277,0.15573658,0.484996945,0.91367507,0.318403184,0.496827394,1.022062302,0.332549155,0.490907341,0.972642839,0.485521644,0.506558359,1.032277346,0.316021979,0.498107135,0.983670473,0.471887112,0.464464933,1.039005041,0.282881349,0.466073275,0.987967014,0.425933868,1
0.43457973,0.60105139,0.00036532,0.444114983,0.59438163,0.000414302,0.446654677,0.596484542,-0.002766572,0.449147284,0.598614216,9.33E-06,0.441418767,0.589167595,0.000270219,0.441883117,0.58777523,4.71E-06,0.442341506,0.586446643,-0.002178913,0.463219643,0.610762656,0.0002494,0.454902053,0.593942225,0.000355247,0.441843837,0.619757831,-0.000399012,0.437430471,0.614539266,-0.000298544,0.489316732,0.711344481,-0.252350271,0.472093225,0.644714236,-0.092958651,0.491734952,0.837488055,-0.243465379,0.476043731,0.716117203,0.024380106,0.472568244,0.926856995,-0.267743349,0.452547938,0.763499975,-0.032015748,0.478182554,0.951056719,-0.253523588,0.451886952,0.767252028,-0.018835828,0.467378706,0.945555985,-0.261438578,0.446937174,0.775658488,-0.031720649,0.465125889,0.933163285,-0.260732114,0.448758543,0.777988553,-0.022124426,0.481897265,0.858739018,-0.070007473,0.474541962,0.824040353,0.073837467,0.48634702,0.961631298,0.097636268,0.480531633,0.900075495,0.314898789,0.511236489,0.998412609,0.192256629,0.495981514,0.949413717,0.439604878,0.52231282,1.003324389,0.18731828,0.504639149,0.958360493,0.439218402,0.487324685,1.018701553,0.186468944,0.474978745,0.965596259,0.418019503,1
0.434275657,0.599100709,0.000255687,0.444143206,0.59164077,0.000985878,0.446934164,0.59341979,-0.002517287,0.449661374,0.595236242,-2.53E-05,0.440537959,0.587209225,0.000802942,0.440661401,0.585941374,-6.59E-05,0.440812021,0.584700346,-0.002213126,0.464528769,0.607043684,0.000455679,0.453196645,0.592260361,0.000559527,0.442337751,0.617533803,-0.000698113,0.436760724,0.612899423,-0.000663261,0.490600049,0.707363486,-0.265984744,0.474110961,0.653086543,-0.095719732,0.496172011,0.841853142,-0.274946898,0.478637278,0.743675709,0.024932237,0.47237879,0.937416315,-0.290570199,0.446032256,0.796035528,-0.019502727,0.476842791,0.963144839,-0.274590701,0.440812349,0.803685069,-0.002948187,0.465113431,0.959290743,-0.281774998,0.435753554,0.809187174,-0.01617538,0.463632852,0.946576238,-0.282627642,0.439099759,0.810093462,-0.006389569,0.48530066,0.866769135,-0.070648789,0.476858318,0.834338486,0.075730912,0.480517864,0.967137694,0.130922839,0.471052766,0.913882613,0.299034894,0.486890912,1.024076223,0.333550453,0.476911932,0.972476602,0.549424946,0.49764052,1.035086036,0.317634016,0.483966917,0.984704375,0.531682074,0.451788336,1.041121364,0.276283264,0.453267992,0.98681283,0.467036992,1
0.546455085,0.471412629,-0.000891905,0.553890169,0.456401765,0.001362999,0.556547582,0.456157446,-0.003017983,0.559172213,0.455946743,-0.000868398,0.550757468,0.455889434,0.000338565,0.550961435,0.45539254,-0.001020998,0.55121702,0.454883695,-0.001411476,0.575126708,0.459214836,0.000732533,0.565260828,0.457394749,0.000278963,0.557794571,0.485284686,0.00029442,0.553062201,0.485225618,0.000912198,0.624380469,0.54101491,-0.190408126,0.558645129,0.543690443,-0.038470656,0.632389963,0.668776989,-0.260181963,0.564652443,0.660768688,0.052988086,0.590834975,0.757208884,-0.280528218,0.558230221,0.745781898,0.040925369,0.583686352,0.78550756,-0.293551266,0.554204762,0.772174537,0.045198999,0.570646524,0.77834487,-0.295336187,0.555065751,0.76940465,0.035469912,0.573111534,0.768401861,-0.293126971,0.559867144,0.759879529,0.039988186,0.624054551,0.741631866,-0.05787779,0.581977665,0.737847209,0.074968956,0.586184025,0.892577171,-0.17420128,0.577033281,0.875042439,0.071326829,0.638233006,0.998012602,-0.039872602,0.621107101,0.994510472,0.138311535,0.651766241,1.007740498,-0.028118733,0.634423733,1.008867145,0.154518366,0.626802683,1.04586339,-0.035559211,0.606796205,1.042353392,0.150951207,1
0.434325308,0.599845946,0.000299307,0.443996787,0.593578339,0.000508915,0.446548373,0.595481634,-0.002813432,0.449039668,0.597402394,-3.51E-05,0.441197544,0.589008927,0.000453868,0.441648513,0.587861598,-0.000144615,0.442112625,0.586756945,-0.001870034,0.463605553,0.610041142,0.00031274,0.455141246,0.595101714,0.000365544,0.44183141,0.618373036,-0.000705567,0.437387705,0.614021897,-0.000320362,0.491942406,0.710505068,-0.249353126,0.474455267,0.648187518,-0.090665512,0.493138254,0.839565575,-0.240521133,0.481041223,0.731336892,0.026114427,0.473135293,0.92915833,-0.266263515,0.449166536,0.768635452,-0.027130343,0.479025573,0.95385313,-0.252655745,0.445915431,0.769819319,-0.010699824,0.467661202,0.948429406,-0.259434074,0.439050794,0.774499774,-0.023914857,0.465269655,0.935728431,-0.259701312,0.441720605,0.778045952,-0.013615669,0.488953739,0.852370501,-0.069275551,0.479927272,0.816166997,0.071195677,0.49096933,0.95260638,0.107644022,0.479124635,0.892531991,0.295001388,0.504116833,0.993832231,0.259797245,0.486261994,0.946877897,0.428665131,0.513776839,0.999789476,0.247260541,0.493608534,0.956236184,0.427740872,0.476673186,1.013412952,0.228585139,0.463710576,0.964674711,0.397534579,1
0.434388757,0.600178957,8.25E-05,0.443867117,0.593151808,0.000704037,0.446443319,0.595021069,-0.002757607,0.448964924,0.596916854,0.000414816,0.441077322,0.588361025,0.000363867,0.441521108,0.587088346,7.03E-05,0.441967577,0.585877419,-0.002232631,0.463499725,0.608749807,0.00037159,0.454916716,0.593494534,0.00011137,0.442074865,0.618631482,-0.000583391,0.437637657,0.613774896,-0.000492514,0.491267711,0.710708141,-0.233378947,0.471997321,0.648330748,-0.082143411,0.494153589,0.83991617,-0.229316205,0.48036921,0.742693901,0.021944804,0.473454297,0.927094758,-0.238659799,0.455835462,0.806298196,-0.03092294,0.477180064,0.951023817,-0.223913193,0.453087658,0.814776897,-0.018908899,0.466599345,0.94339937,-0.230746761,0.448435515,0.821999848,-0.031550307,0.465412557,0.93079102,-0.230991974,0.451307327,0.822311282,-0.02182593,0.490139008,0.852135479,-0.064547591,0.482356817,0.817146599,0.068821587,0.497864544,0.948307753,0.089649357,0.489390969,0.887495458,0.279715687,0.518306375,0.974801183,0.212890893,0.507534981,0.932510376,0.411463886,0.529188871,0.978480935,0.203724727,0.51698786,0.94049412,0.40839386,0.4956249,0.991800547,0.193605602,0.487349719,0.948952734,0.377748936,1
0.434088737,0.600889087,0.00085702,0.443135172,0.5946576,0.000607286,0.445470721,0.596436143,-0.00322957,0.44775182,0.598239303,-0.000412543,0.441147834,0.590875924,0.0002815,0.441881031,0.59022361,-0.000341756,0.442631364,0.589584887,-0.002133142,0.461844623,0.611327171,6.27E-05,0.45497334,0.59950918,0.000394828,0.440946221,0.619566739,-0.000271577,0.437387437,0.616115808,-8.50E-05,0.48440519,0.713280559,-0.234646931,0.479204774,0.657783151,-0.080965117,0.492951155,0.844091892,-0.235938057,0.486605436,0.739543021,0.029737717,0.472104102,0.936788678,-0.247867644,0.450785875,0.760297179,-0.011242342,0.477058232,0.961206913,-0.231228575,0.447252899,0.756723523,0.001933989,0.46614632,0.95658201,-0.237014145,0.439603895,0.759146273,-0.009444833,0.464562476,0.944407225,-0.237814695,0.441568106,0.76425463,0.000266846,0.484584928,0.868574142,-0.066926584,0.483613938,0.838415027,0.068880305,0.484954804,0.961261988,0.130499557,0.484027177,0.912242949,0.292172581,0.498523742,1.01339221,0.2753748,0.49373129,0.966895819,0.41856268,0.508814752,1.023030043,0.263304204,0.501913428,0.978387237,0.412230313,0.470590323,1.030666232,0.245417029,0.46863994,0.980760992,0.382425845,1
0.430642068,0.601467729,-6.36E-05,0.440725267,0.592737138,0.001589721,0.443414152,0.594306707,-0.002565166,0.446041554,0.595931172,0.000173646,0.437754929,0.588936627,0.000676906,0.438369274,0.588025033,-5.45E-05,0.438975126,0.587160826,-0.00248788,0.461992681,0.607578874,0.000663794,0.452576756,0.595329106,0.000432882,0.439205855,0.620710254,-0.000314102,0.434440523,0.616791725,-0.00030222,0.492664874,0.710663795,-0.237112299,0.470679015,0.659697175,-0.077931523,0.500372589,0.843915045,-0.236813843,0.482983977,0.764634073,0.029374529,0.468600661,0.936721504,-0.240023091,0.454041362,0.836164892,-0.035741594,0.471617281,0.963212729,-0.220321298,0.449358821,0.84900856,-0.022562306,0.459067762,0.95624119,-0.224954113,0.44585833,0.854961634,-0.034874987,0.459170669,0.943489611,-0.228034288,0.44907257,0.853206873,-0.0239526,0.487937391,0.878906906,-0.068690538,0.475865275,0.84667027,0.070302732,0.487723231,0.968061149,0.124662198,0.474321783,0.911353052,0.28540799,0.495561957,1.012276173,0.313859701,0.481785834,0.963612318,0.526906073,0.505475402,1.019254684,0.294142365,0.488811553,0.973953307,0.506501734,0.464281321,1.029148817,0.250793636,0.461757839,0.980059981,0.443622321,1
0.429956049,0.60048449,0.000302842,0.43901372,0.593802333,0.001158196,0.441303432,0.59585017,-0.00335244,0.443519324,0.597937644,0.000280139,0.437235385,0.588398814,-9.99E-05,0.438311666,0.587029576,-0.000235619,0.439372808,0.585734487,-0.002639081,0.458711952,0.610627711,0.000757664,0.453387767,0.593095958,0.000517661,0.437167495,0.619716823,-5.54E-05,0.434148371,0.615080833,-0.000298593,0.492494434,0.714886427,-0.254824668,0.477086514,0.64654249,-0.094832763,0.501409769,0.851976097,-0.208107203,0.496230274,0.738154292,0.024088014,0.464016259,0.933873892,-0.248605043,0.467108548,0.784172475,-0.047554567,0.465495855,0.958981514,-0.222113267,0.466105908,0.785658658,-0.02852037,0.455560923,0.948593855,-0.227038741,0.459427088,0.792160988,-0.040263638,0.454833686,0.936456382,-0.230949879,0.460583597,0.795571148,-0.030829247,0.485699981,0.866988659,-0.073444329,0.476557225,0.827076197,0.071526259,0.48219645,0.958947897,0.111736357,0.475171447,0.894993067,0.290445775,0.493778378,1.007939577,0.270429999,0.481419623,0.945961535,0.493260354,0.503218412,1.01659441,0.253165662,0.488414586,0.95689106,0.480748832,0.461929291,1.022951365,0.215734079,0.457357794,0.958107054,0.428567261,1
